Item Name,Item ID,Item meta,Has NBT,Display Name
botania:specialflower,4346,0,true,扇水仙
botania:specialflower,4346,0,true,诱引莲
botania:specialflower,4346,0,true,凌空蓟
botania:specialflower,4346,0,true,气泡铃
botania:specialflower,4346,0,true,小气泡铃
botania:specialflower,4346,0,true,弱磁兰
botania:specialflower,4346,0,true,小弱磁兰
botania:specialflower,4346,0,true,消音柑
botania:specialflower,4346,0,true,清露之花
botania:specialflower,4346,0,true,碎玉之花
botania:specialflower,4346,0,true,凋零之花
botania:specialflower,4346,0,true,惊雷之花
botania:spreader,4347,0,false,魔力发射器
botania:spreader,4347,1,false,魔力发射器（红石）
botania:spreader,4347,2,false,精灵魔力发射器
botania:spreader,4347,3,false,盖亚魔力发射器
botania:pool,4348,0,false,魔力池
botania:pool,4348,2,false,稀释魔力池
botania:pool,4348,3,false,神话魔力池
botania:pool,4348,1,false,永恒魔力池
botania:runealtar,4349,0,false,符文祭坛
botania:pylon,4350,0,false,魔法水晶
botania:pylon,4350,1,false,自然水晶
botania:pylon,4350,2,false,盖亚水晶
botania:pistonrelay,4351,0,false,力量传递器
botania:distributor,4352,0,false,魔力分配器
botania:manavoid,4353,0,false,魔力销毁器
botania:manadetector,4354,0,false,魔力检测器
botania:turntable,4356,0,false,发射器旋转台
botania:tinyplanetblock,4357,0,false,魔力环绕器
botania:alchemycatalyst,4358,0,false,炼金催化器
botania:opencrate,4359,0,false,花格箱
botania:opencrate,4359,1,false,机巧箱
botania:foresteye,4360,0,false,远古之眼
botania:storage,4361,0,false,魔力钢块
botania:storage,4361,1,false,泰拉钢块
botania:storage,4361,2,false,源质钢块
botania:storage,4361,3,false,魔力钻石块
botania:storage,4361,4,false,龙石块
botania:forestdrum,4362,0,false,狂野之鼓
botania:forestdrum,4362,1,false,收集之鼓
botania:forestdrum,4362,2,false,林冠之鼓
botania:shinyflower,4363,0,false,白色荧光花
botania:shinyflower,4363,1,false,橙色荧光花
botania:shinyflower,4363,2,false,品红色荧光花
botania:shinyflower,4363,3,false,淡蓝色荧光花
botania:shinyflower,4363,4,false,黄色荧光花
botania:shinyflower,4363,5,false,黄绿色荧光花
botania:shinyflower,4363,6,false,粉色荧光花
botania:shinyflower,4363,7,false,灰色荧光花
botania:shinyflower,4363,8,false,淡灰色荧光花
botania:shinyflower,4363,9,false,青色荧光花
botania:shinyflower,4363,10,false,紫色荧光花
botania:shinyflower,4363,11,false,蓝色荧光花
botania:shinyflower,4363,12,false,棕色荧光花
botania:shinyflower,4363,13,false,绿色荧光花
botania:shinyflower,4363,14,false,红色荧光花
botania:shinyflower,4363,15,false,黑色荧光花
botania:platform,4364,0,false,奥秘平台
botania:platform,4364,1,false,幻影平台
botania:platform,4364,2,false,不破平台
botania:alfheimportal,4365,0,false,精灵门核心
botania:dreamwood,4366,0,false,梦之木
botania:dreamwood,4366,1,false,梦之木板
botania:dreamwood,4366,2,false,苔梦之木板
botania:dreamwood,4366,3,false,框边梦之木板
botania:dreamwood,4366,4,false,框纹梦之木板
botania:dreamwood,4366,5,false,微光梦之木
botania:conjurationcatalyst,4367,0,false,炼造催化器
botania:miniisland,4369,0,false,白色浮空花
botania:miniisland,4369,1,false,橙色浮空花
botania:miniisland,4369,2,false,品红色浮空花
botania:miniisland,4369,3,false,淡蓝色浮空花
botania:miniisland,4369,4,false,黄色浮空花
botania:miniisland,4369,5,false,黄绿色浮空花
botania:miniisland,4369,6,false,粉色浮空花
botania:miniisland,4369,7,false,灰色浮空花
botania:miniisland,4369,8,false,淡灰色浮空花
botania:miniisland,4369,9,false,青色浮空花
botania:miniisland,4369,10,false,紫色浮空花
botania:miniisland,4369,11,false,蓝色浮空花
botania:miniisland,4369,12,false,棕色浮空花
botania:miniisland,4369,13,false,绿色浮空花
botania:miniisland,4369,14,false,红色浮空花
botania:miniisland,4369,15,false,黑色浮空花
botania:tinypotato,4370,0,false,小土豆
botania:spawnerclaw,4371,0,false,生命灌注器
botania:custombrick,4372,0,false,阿兹勒赫瓷砖
botania:custombrick,4372,1,false,阿兹勒赫瓷砖
botania:custombrick,4372,2,false,阿兹勒赫瓷砖
botania:custombrick,4372,3,false,阿兹勒赫瓷砖
botania:custombrick,4372,4,false,阿兹勒赫瓷砖
botania:custombrick,4372,5,false,阿兹勒赫瓷砖
botania:custombrick,4372,6,false,阿兹勒赫瓷砖
botania:custombrick,4372,7,false,阿兹勒赫瓷砖
botania:custombrick,4372,8,false,阿兹勒赫瓷砖
botania:custombrick,4372,9,false,阿兹勒赫瓷砖
botania:custombrick,4372,10,false,阿兹勒赫瓷砖
botania:custombrick,4372,11,false,阿兹勒赫瓷砖
botania:custombrick,4372,12,false,阿兹勒赫瓷砖
botania:custombrick,4372,13,false,阿兹勒赫瓷砖
botania:custombrick,4372,14,false,阿兹勒赫瓷砖
botania:custombrick,4372,15,false,阿兹勒赫瓷砖
botania:endereyeblock,4373,0,false,末影监视者
botania:starfield,4374,0,false,星空制造器
botania:rfgenerator,4375,0,false,魔力转换器
botania:elfglass,4376,0,false,精灵玻璃
botania:brewery,4377,0,false,植物酿造台
botania:managlass,4378,0,false,魔力玻璃
botania:terraplate,4379,0,false,泰拉凝聚板
botania:redstringcontainer,4380,0,false,红线容器
botania:redstringdispenser,4381,0,false,红线发射器
botania:redstringfertilizer,4382,0,false,红线施肥器
botania:redstringcomparator,4383,0,false,红线比较器
botania:redstringrelay,4384,0,false,红线继电器
botania:floatingspecialflower,4385,0,true,浮空白雏菊
botania:floatingspecialflower,4385,0,true,浮空魔力星
botania:floatingspecialflower,4385,0,true,浮空火红莲
botania:floatingspecialflower,4385,0,true,浮空水绣球
botania:floatingspecialflower,4385,0,true,浮空炽玫瑰
botania:floatingspecialflower,4385,0,true,浮空阿卡纳蔷薇
botania:floatingspecialflower,4385,0,true,浮空咀叶花
botania:floatingspecialflower,4385,0,true,浮空热爆花
botania:floatingspecialflower,4385,0,true,浮空贪食花
botania:floatingspecialflower,4385,0,true,浮空彼方兰
botania:floatingspecialflower,4385,0,true,浮空粘球草
botania:floatingspecialflower,4385,0,true,浮空斑斓花
botania:floatingspecialflower,4385,0,true,浮空噬草花
botania:floatingspecialflower,4385,0,true,浮空勿落草
botania:floatingspecialflower,4385,0,true,浮空启命英
botania:floatingspecialflower,4385,0,true,浮空翡翠苋
botania:floatingspecialflower,4385,0,true,浮空娇媚之刺
botania:floatingspecialflower,4385,0,true,浮空小娇媚之刺
botania:floatingspecialflower,4385,0,true,浮空恐惧之刺
botania:floatingspecialflower,4385,0,true,浮空平成之梦
botania:floatingspecialflower,4385,0,true,浮空虎之眼
botania:floatingspecialflower,4385,0,true,浮空异构花
botania:floatingspecialflower,4385,0,true,浮空小异构花
botania:floatingspecialflower,4385,0,true,浮空凝矿兰
botania:floatingspecialflower,4385,0,true,浮空炎矿兰
botania:floatingspecialflower,4385,0,true,浮空天降之奏
botania:floatingspecialflower,4385,0,true,浮空冶炼火
botania:floatingspecialflower,4385,0,true,浮空田园康乃馨
botania:floatingspecialflower,4385,0,true,浮空小田园康乃馨
botania:floatingspecialflower,4385,0,true,浮空漏斗花
botania:floatingspecialflower,4385,0,true,浮空小漏斗花
botania:floatingspecialflower,4385,0,true,浮空手掌花
botania:floatingspecialflower,4385,0,true,浮空小手掌花
botania:floatingspecialflower,4385,0,true,浮空束缚莓
botania:floatingspecialflower,4385,0,true,浮空自由之翼
botania:floatingspecialflower,4385,0,true,浮空毒风信
botania:floatingspecialflower,4385,0,true,浮空石化草
botania:floatingspecialflower,4385,0,true,浮空畜牧花
botania:floatingspecialflower,4385,0,true,浮空粘土花
botania:floatingspecialflower,4385,0,true,浮空小粘土花
botania:floatingspecialflower,4385,0,true,浮空聚宝花
botania:floatingspecialflower,4385,0,true,浮空扇水仙
botania:floatingspecialflower,4385,0,true,浮空诱引莲
botania:floatingspecialflower,4385,0,true,浮空凌空蓟
botania:floatingspecialflower,4385,0,true,浮空气泡铃
botania:floatingspecialflower,4385,0,true,浮空小气泡铃
botania:floatingspecialflower,4385,0,true,浮空弱磁兰
botania:floatingspecialflower,4385,0,true,浮空小弱磁兰
botania:floatingspecialflower,4385,0,true,浮空消音柑
botania:floatingspecialflower,4385,0,true,浮空清露之花
botania:floatingspecialflower,4385,0,true,浮空碎玉之花
botania:floatingspecialflower,4385,0,true,浮空凋零之花
botania:floatingspecialflower,4385,0,true,浮空惊雷之花
botania:prism,4386,0,false,魔力棱镜
botania:petalblock,4388,0,false,白色花瓣块
botania:petalblock,4388,1,false,橙色花瓣块
botania:petalblock,4388,2,false,品红色花瓣块
botania:petalblock,4388,3,false,淡蓝色花瓣块
botania:petalblock,4388,4,false,黄色花瓣块
botania:petalblock,4388,5,false,黄绿色花瓣块
botania:petalblock,4388,6,false,粉色花瓣块
botania:petalblock,4388,7,false,灰色花瓣块
botania:petalblock,4388,8,false,淡灰色花瓣块
botania:petalblock,4388,9,false,青色花瓣块
botania:petalblock,4388,10,false,紫色花瓣块
botania:petalblock,4388,11,false,蓝色花瓣块
botania:petalblock,4388,12,false,棕色花瓣块
botania:petalblock,4388,13,false,绿色花瓣块
botania:petalblock,4388,14,false,红色花瓣块
botania:petalblock,4388,15,false,黑色花瓣块
botania:corporeaindex,4389,0,false,多媒体索引
botania:corporeafunnel,4390,0,false,多媒体漏斗
botania:mushroom,4391,0,false,白色微光蘑菇
botania:mushroom,4391,1,false,橙色微光蘑菇
botania:mushroom,4391,2,false,品红色微光蘑菇
botania:mushroom,4391,3,false,淡蓝色微光蘑菇
botania:mushroom,4391,4,false,黄色微光蘑菇
botania:mushroom,4391,5,false,黄绿色微光蘑菇
botania:mushroom,4391,6,false,粉色微光蘑菇
botania:mushroom,4391,7,false,灰色微光蘑菇
botania:mushroom,4391,8,false,淡灰色微光蘑菇
botania:mushroom,4391,9,false,青色微光蘑菇
botania:mushroom,4391,10,false,紫色微光蘑菇
botania:mushroom,4391,11,false,蓝色微光蘑菇
botania:mushroom,4391,12,false,棕色微光蘑菇
botania:mushroom,4391,13,false,绿色微光蘑菇
botania:mushroom,4391,14,false,红色微光蘑菇
botania:mushroom,4391,15,false,黑色微光蘑菇
botania:pump,4392,0,false,魔力泵
botania:doubleflower1,4393,0,false,白色高神秘花
botania:doubleflower1,4393,1,false,橙色高神秘花
botania:doubleflower1,4393,2,false,品红色高神秘花
botania:doubleflower1,4393,3,false,淡蓝色高神秘花
botania:doubleflower1,4393,4,false,黄色高神秘花
botania:doubleflower1,4393,5,false,黄绿色高神秘花
botania:doubleflower1,4393,6,false,粉色高神秘花
botania:doubleflower1,4393,7,false,灰色高神秘花
botania:doubleflower2,4394,0,false,淡灰色高神秘花
botania:doubleflower2,4394,1,false,青色高神秘花
botania:doubleflower2,4394,2,false,紫色高神秘花
botania:doubleflower2,4394,3,false,蓝色高神秘花
botania:doubleflower2,4394,4,false,棕色高神秘花
botania:doubleflower2,4394,5,false,绿色高神秘花
botania:doubleflower2,4394,6,false,红色高神秘花
botania:doubleflower2,4394,7,false,黑色高神秘花
botania:blazeblock,4395,0,false,烈焰网
botania:corporeainterceptor,4396,0,false,多媒体拦截器
botania:corporeacrystalcube,4397,0,false,多媒体水晶魔方
botania:incenseplate,4398,0,false,香盘
botania:hourglass,4399,0,false,悬浮沙漏
botania:ghostrail,4400,0,false,幻影轨道
botania:sparkchanger,4401,0,false,火花工匠台
botania:root,4402,0,false,活根
botania:felpumpkin,4403,0,false,恶魔头南瓜
botania:cocoon,4404,0,false,随想之茧
botania:lightrelay,4405,0,false,微光
botania:lightrelay,4405,1,false,探测微光
botania:lightrelay,4405,2,false,岔路微光
botania:lightrelay,4405,3,false,激活微光
botania:lightlauncher,4406,0,false,微光发射器
botania:manabomb,4407,0,false,魔力风暴
botania:bellows,4409,0,false,魔源风箱
botania:bifrostperm,4410,0,false,彩虹桥方块
botania:cellblock,4411,0,false,细胞方块
botania:redstringinterceptor,4412,0,false,红线拦截器
botania:corporearetainer,4413,0,false,多媒体固定器
botania:teruterubozu,4414,0,false,晴天娃娃
botania:shimmerrock,4415,0,false,微光石
botania:shimmerwoodplanks,4416,0,false,微光木板
botania:avatar,4417,0,false,活木化身
botania:altgrass,4418,0,false,干草地
botania:altgrass,4418,1,false,黄金草地
botania:altgrass,4418,2,false,鲜草草地
botania:altgrass,4418,3,false,焦草草地
botania:altgrass,4418,4,false,注魔草地
botania:altgrass,4418,5,false,异变草地
botania:animatedtorch,4419,0,false,活化红石火把
botania:livingwood0stairs,4420,0,false,活木楼梯
botania:livingwood0slab,4421,0,false,活木台阶
botania:livingwood0wall,4422,0,false,活木墙
botania:livingwood1stairs,4423,0,false,活木楼梯
botania:livingwood1slab,4424,0,false,活木台阶
botania:livingrock0stairs,4425,0,false,活石楼梯
botania:livingrock0slab,4426,0,false,活石台阶
botania:livingrock0wall,4427,0,false,活石墙
botania:livingrock1stairs,4428,0,false,活石砖楼梯
botania:livingrock1slab,4429,0,false,活石砖台阶
botania:dreamwood0stairs,4430,0,false,梦之木楼梯
botania:dreamwood0slab,4431,0,false,梦之木台阶
botania:dreamwood0wall,4432,0,false,梦之木墙
botania:dreamwood1stairs,4433,0,false,梦之木楼梯
botania:dreamwood1slab,4434,0,false,梦之木台阶
botania:quartztypedark,4435,0,false,烟熏石英块
botania:quartztypedark,4435,1,false,錾制烟熏石英块
botania:quartztypedark,4435,2,false,竖纹烟熏石英块
botania:quartzslabdarkhalf,4436,0,false,烟熏石英台阶
botania:quartzstairsdark,4437,0,false,烟熏石英楼梯
botania:quartztypemana,4438,0,false,魔力石英块
botania:quartztypemana,4438,1,false,錾制魔力石英块
botania:quartztypemana,4438,2,false,竖纹魔力石英块
botania:quartzslabmanahalf,4439,0,false,魔力石英台阶
botania:quartzstairsmana,4440,0,false,魔力石英楼梯
botania:quartztypeblaze,4441,0,false,烈焰石英块
botania:quartztypeblaze,4441,1,false,錾制烈焰石英块
botania:quartztypeblaze,4441,2,false,竖纹烈焰石英块
botania:quartzslabblazehalf,4442,0,false,烈焰石英台阶
botania:quartzstairsblaze,4443,0,false,烈焰石英楼梯
botania:quartztypelavender,4444,0,false,熏香石英块
botania:quartztypelavender,4444,1,false,錾制熏香石英块
botania:quartztypelavender,4444,2,false,竖纹熏香石英块
botania:quartzslablavenderhalf,4445,0,false,熏香石英台阶
botania:quartzstairslavender,4446,0,false,熏香石英楼梯
botania:quartztypered,4447,0,false,红色石英块
botania:quartztypered,4447,1,false,錾制红色石英块
botania:quartztypered,4447,2,false,竖纹红色石英块
botania:quartzslabredhalf,4448,0,false,红色石英台阶
botania:quartzstairsred,4449,0,false,红色石英楼梯
botania:quartztypeelf,4450,0,false,精灵石英块
botania:quartztypeelf,4450,1,false,錾制精灵石英块
botania:quartztypeelf,4450,2,false,竖纹精灵石英块
botania:quartzslabelfhalf,4451,0,false,精灵石英台阶
botania:quartzstairself,4452,0,false,精灵石英楼梯
botania:quartztypesunny,4453,0,false,金黄石英块
botania:quartztypesunny,4453,1,false,錾制金黄石英块
botania:quartztypesunny,4453,2,false,竖纹金黄石英块
botania:quartzslabsunnyhalf,4454,0,false,金黄石英台阶
botania:quartzstairssunny,4455,0,false,金黄石英楼梯
botania:biomestonea,4456,0,false,变质森林石头
botania:biomestonea,4456,1,false,变质平原石头
botania:biomestonea,4456,2,false,变质高山石头
botania:biomestonea,4456,3,false,变质菌丝石头
botania:biomestonea,4456,4,false,变质沼泽石头
botania:biomestonea,4456,5,false,变质沙漠石头
botania:biomestonea,4456,6,false,变质雪原石头
botania:biomestonea,4456,7,false,变质高原石头
botania:biomestonea,4456,8,false,变质森林圆石
botania:biomestonea,4456,9,false,变质平原圆石
botania:biomestonea,4456,10,false,变质高山圆石
botania:biomestonea,4456,11,false,变质菌丝圆石
botania:biomestonea,4456,12,false,变质沼泽圆石
botania:biomestonea,4456,13,false,变质沙漠圆石
botania:biomestonea,4456,14,false,变质雪原圆石
botania:biomestonea,4456,15,false,变质高原圆石
botania:biomestoneb,4457,0,false,变质森林石砖
botania:biomestoneb,4457,1,false,变质平原石砖
botania:biomestoneb,4457,2,false,变质高山石砖
botania:biomestoneb,4457,3,false,变质菌丝石砖
botania:biomestoneb,4457,4,false,变质沼泽石砖
botania:biomestoneb,4457,5,false,变质沙漠石砖
botania:biomestoneb,4457,6,false,变质雪原石砖
botania:biomestoneb,4457,7,false,变质高原石砖
botania:biomestoneb,4457,8,false,錾制变质森林石砖
botania:biomestoneb,4457,9,false,錾制变质平原石砖
botania:biomestoneb,4457,10,false,錾制变质高山石砖
botania:biomestoneb,4457,11,false,錾制变质菌丝石砖
botania:biomestoneb,4457,12,false,錾制变质沼泽石砖
botania:biomestoneb,4457,13,false,錾制变质沙漠石砖
botania:biomestoneb,4457,14,false,錾制变质雪原石砖
botania:biomestoneb,4457,15,false,錾制变质高原石砖
botania:pavement,4458,0,false,白色葡萄牙路面
botania:pavement,4458,1,false,黑色葡萄牙路面
botania:pavement,4458,2,false,蓝色葡萄牙路面
botania:pavement,4458,3,false,红色葡萄牙路面
botania:pavement,4458,4,false,黄色葡萄牙路面
botania:pavement,4458,5,false,绿色葡萄牙路面
botania:biomestonea0stairs,4459,0,false,变质森林石头楼梯
botania:biomestonea0slab,4460,0,false,变质森林石头台阶
botania:biomestonea1stairs,4461,0,false,变质平原石头楼梯
botania:biomestonea1slab,4462,0,false,变质平原石头台阶
botania:biomestonea2stairs,4463,0,false,变质高山石头楼梯
botania:biomestonea2slab,4464,0,false,变质高山石头台阶
botania:biomestonea3stairs,4465,0,false,变质菌丝石头楼梯
botania:biomestonea3slab,4466,0,false,变质菌丝石头台阶
botania:biomestonea4stairs,4467,0,false,变质沼泽石头楼梯
botania:biomestonea4slab,4468,0,false,变质沼泽石头台阶
botania:biomestonea5stairs,4469,0,false,变质沙漠石头楼梯
botania:biomestonea5slab,4470,0,false,变质沙漠石头台阶
botania:biomestonea6stairs,4471,0,false,变质雪原石头楼梯
botania:biomestonea6slab,4472,0,false,变质雪原石头台阶
botania:biomestonea7stairs,4473,0,false,变质高原石头楼梯
botania:biomestonea7slab,4474,0,false,变质高原石头台阶
botania:biomestonea8stairs,4475,0,false,变质森林圆石楼梯
botania:biomestonea8slab,4476,0,false,变质森林圆石台阶
botania:biomestonea9stairs,4477,0,false,变质平原圆石楼梯
botania:biomestonea9slab,4478,0,false,变质平原圆石台阶
botania:biomestonea10stairs,4479,0,false,变质高山圆石楼梯
botania:biomestonea10slab,4480,0,false,变质高山圆石台阶
botania:biomestonea11stairs,4481,0,false,变质菌丝圆石楼梯
botania:biomestonea11slab,4482,0,false,变质菌丝圆石台阶
botania:biomestonea12stairs,4483,0,false,变质沼泽圆石楼梯
botania:biomestonea12slab,4484,0,false,变质沼泽圆石台阶
botania:biomestonea13stairs,4485,0,false,变质沙漠圆石楼梯
botania:biomestonea13slab,4486,0,false,变质沙漠圆石台阶
botania:biomestonea14stairs,4487,0,false,变质雪原圆石楼梯
botania:biomestonea14slab,4488,0,false,变质雪原圆石台阶
botania:biomestonea15stairs,4489,0,false,变质高原圆石楼梯
botania:biomestonea15slab,4490,0,false,变质高原圆石台阶
botania:biomestoneb0stairs,4491,0,false,变质森林石砖楼梯
botania:biomestoneb0slab,4492,0,false,变质森林石砖台阶
botania:biomestoneb1stairs,4493,0,false,变质平原石砖楼梯
botania:biomestoneb1slab,4494,0,false,变质平原石砖台阶
botania:biomestoneb2stairs,4495,0,false,变质高山石砖楼梯
botania:biomestoneb2slab,4496,0,false,变质高山石砖台阶
botania:biomestoneb3stairs,4497,0,false,变质菌丝石砖楼梯
botania:biomestoneb3slab,4498,0,false,变质菌丝石砖台阶
botania:biomestoneb4stairs,4499,0,false,变质沼泽石砖楼梯
botania:biomestoneb4slab,4500,0,false,变质沼泽石砖台阶
botania:biomestoneb5stairs,4501,0,false,变质沙漠石砖楼梯
botania:biomestoneb5slab,4502,0,false,变质沙漠石砖台阶
botania:biomestoneb6stairs,4503,0,false,变质雪原石砖楼梯
botania:biomestoneb6slab,4504,0,false,变质雪原石砖台阶
botania:biomestoneb7stairs,4505,0,false,变质高原石砖楼梯
botania:biomestoneb7slab,4506,0,false,变质高原石砖台阶
botania:biomestonea0wall,4507,0,false,变质森林石墙
botania:biomestonea0wall,4507,1,false,变质平原石墙
botania:biomestonea0wall,4507,2,false,变质高山石墙
botania:biomestonea0wall,4507,3,false,变质菌丝石墙
botania:biomestonea0wall,4507,4,false,变质沼泽石墙
botania:biomestonea0wall,4507,5,false,变质沙漠石墙
botania:biomestonea0wall,4507,6,false,变质雪原石墙
botania:biomestonea0wall,4507,7,false,变质高原石墙
botania:pavement0stairs,4508,0,false,白色葡萄牙楼梯
botania:pavement0slab,4509,0,false,白色葡萄牙台阶
botania:pavement1stairs,4510,0,false,黑色葡萄牙楼梯
botania:pavement1slab,4511,0,false,黑色葡萄牙台阶
botania:pavement2stairs,4512,0,false,蓝色葡萄牙楼梯
botania:pavement2slab,4513,0,false,蓝色葡萄牙台阶
botania:pavement3stairs,4514,0,false,红色葡萄牙楼梯
botania:pavement3slab,4515,0,false,红色葡萄牙台阶
botania:pavement4stairs,4516,0,false,黄色葡萄牙楼梯
botania:pavement4slab,4517,0,false,黄色葡萄牙台阶
botania:pavement5stairs,4518,0,false,绿色葡萄牙楼梯
botania:pavement5slab,4519,0,false,绿色葡萄牙台阶
botania:shimmerrock0slab,4520,0,false,微光石台阶
botania:shimmerrock0stairs,4521,0,false,微光石楼梯
botania:shimmerwoodplanks0slab,4522,0,false,微光木板台阶
botania:shimmerwoodplanks0stairs,4523,0,false,微光木板楼梯
botania:managlasspane,4524,0,false,魔力玻璃板
botania:elfglasspane,4525,0,false,精灵玻璃板
botania:bifrostpermpane,4526,0,false,彩虹玻璃板
botanicadds:mana_tesseract,4097,0,false,魔力超立方体
botanicadds:terra_catalyst,4098,0,false,泰拉催化器
botanicadds:dreamrock,4099,0,false,梦之石
botanicadds:mana_lapis_block,4100,0,false,魔力青金石块
botanicadds:elven_lapis_block,4101,0,false,精灵青金石块
botanicadds:elvenwood_log,4102,0,false,精灵木
botanicadds:elven_altar,4103,0,false,精灵祭坛
botanicadds:pool_dreaming,4104,0,false,梦之魔力池
botanicadds:gaia_plate,4105,0,false,盖亚凝聚板
botanicadds:rune_tp,4106,0,false,传送符文
botanicadds:rune_energy,4107,0,false,能量符文
botanicadds:mana_lapis,4108,0,false,魔力青金石
botanicadds:elven_lapis,4109,0,false,精灵青金石
botanicadds:gaia_shard,4110,0,false,盖亚碎片
botanicadds:gaiasteel_ingot,4111,0,false,盖亚钢锭
botanicadds:terra_protector,4112,0,false,盖亚祝福
botanicadds:ring_aura_gaia,4113,0,false,盖亚光环之戒
botanicadds:mana_stealer_sword,4114,0,false,窃魔之刃
customnpcs:npcwand,4881,0,false,Npc魔杖
customnpcs:npcmobcloner,4882,0,false,Mob复制魔杖
customnpcs:npcscripter,4883,0,false,脚本魔杖
customnpcs:npcmovingpath,4884,0,false,Npc路径魔杖
customnpcs:npcmounter,4885,0,false,骑乘魔杖
customnpcs:npcteleporter,4886,0,false,传送魔杖
customnpcs:npcscripteddoortool,4887,0,false,脚本之门
customnpcs:npcsoulstoneempty,4888,0,false,灵魂石（空）
customnpcs:scripted_item,4890,0,false,脚本物品
customnpcs:nbt_book,4891,0,false,NBT编辑书
customnpcs:npcredstoneblock,4892,0,false,红石块
customnpcs:npccarpentybench,4893,0,false,木工台
customnpcs:npcmailbox,4894,0,false,信箱
customnpcs:npcmailbox,4894,1,false,信箱
customnpcs:npcmailbox,4894,2,false,信箱
customnpcs:npcwaypoint,4895,0,false,地点任务方块
customnpcs:npcborder,4896,0,false,边界方块
customnpcs:npcscripted,4897,0,false,脚本方块
customnpcs:npcbuilderblock,4899,0,false,建造者方块
customnpcs:npccopyblock,4900,0,false,复制方块
extrabotany:pedestal,4527,0,false,活石祭坛
extrabotany:blockorichalcos,4528,0,false,奥利哈刚块
extrabotany:manabarrel,4529,0,false,魔力缓存器
extrabotany:cocoondesire,4530,0,false,不随想之茧
extrabotany:managenerator,4531,0,false,FE转换器
extrabotany:manaliquefaction,4532,0,false,魔力液化器
extrabotany:fluidedmana,4533,0,false,液态魔力
extrabotany:elfjar,4534,0,false,活石桶
extrabotany:trophy,4535,0,false,奖杯
extrabotany:quantummanabuffer,4536,0,false,量子魔力缓存器
extrabotany:dimensioncatalyst,4537,0,false,次元催化器
extrabotany:blockshadowium,4538,0,false,暗影块
extrabotany:blockphotonium,4539,0,false,光子块
extrabotany:chargepad,4540,0,false,力量框架
extrabotany:manareader,4541,0,false,魔力读取器
extrabotany:spiritfuel,4542,0,false,精神燃料
extrabotany:nightmarefuel,4543,0,false,梦魇燃料
extrabotany:material,4544,0,false,精神碎片
extrabotany:material,4544,1,false,奥利哈刚锭
extrabotany:material,4544,2,false,镀金服务器
extrabotany:material,4544,3,false,英雄勋章
extrabotany:material,4544,4,false,魔法玻璃空瓶
extrabotany:material,4544,5,false,暗影锭
extrabotany:material,4544,6,false,挑战券
extrabotany:material,4544,7,false,莱茵河的黄金
extrabotany:material,4544,8,false,光子锭
extrabotany:material,4544,9,false,来自虚空的呼唤
extrabotany:friedchicken,4545,0,false,香香鸡
extrabotany:froststar,4546,0,false,霜冻之星
extrabotany:deathring,4547,0,false,诅咒指环
extrabotany:manasteelhammer,4548,0,false,魔力钢锤
extrabotany:elementiumhammer,4549,0,false,源质钢锤
extrabotany:terrasteelhammer,4550,0,false,泰拉钢锤
extrabotany:gildedmashedpotato,4551,0,false,镀金土豆泥
extrabotany:ultimatehammer,4552,0,false,镀金究极锤
extrabotany:binder,4553,0,false,坐标读取器
extrabotany:kinggarden,4554,0,false,王之花园
extrabotany:camera,4555,0,false,文文的相机
extrabotany:natureorb,4556,0,false,自然蕴息宝珠
extrabotany:natureorb,4556,0,true,自然蕴息宝珠
extrabotany:failnaught,4557,0,false,百中弓
extrabotany:buddhistrelics,4558,0,false,源初造物丨虚空万藏
extrabotany:treasurebox,4559,0,false,潘多拉魔盒
extrabotany:recordgaia3,4560,0,false,损坏的唱片
extrabotany:manasteelshield,4561,0,false,魔力钢盾牌
extrabotany:terrasteelshield,4562,0,false,泰拉钢盾牌
extrabotany:elementiumshield,4563,0,false,源质钢盾牌
extrabotany:achilleshield,4564,0,false,勇士盾
extrabotany:mastermanaring,4565,0,false,大师魔力之戒
extrabotany:mastermanaring,4565,0,true,大师魔力之戒
extrabotany:combatmaidboots,4566,0,false,昴星团战斗女仆鞋子
extrabotany:combatmaidchest,4567,0,false,昴星团战斗女仆服
extrabotany:combatmaidhelm,4568,0,false,昴星团战斗女仆头饰
extrabotany:combatmaidlegs,4569,0,false,昴星团战斗女仆裙甲
extrabotany:cosmeticmaidhelm,4570,0,false,星空歌姬头饰
extrabotany:cosmeticmaidchest,4571,0,false,星空歌姬服
extrabotany:cosmeticmaidlegs,4572,0,false,星空歌姬裙甲
extrabotany:cosmeticmaidboots,4573,0,false,星空歌姬鞋子
extrabotany:manadrink,4574,0,false,魔力鸡尾酒
extrabotany:splashgrenade,4575,0,true,装有飞毛腿 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有活力 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有肾上腺素 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有治疗 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有上涌 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有再生 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有恢复 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有刚毅 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有炎肤 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有鱼鳃 的圣水手雷
extrabotany:splashgrenade,4575,0,true,装有隐身 的圣水手雷
